X,Y,Major,Minor,Rotation,EFT:n,EFT:Jaqqard
33,33,30,10,24,1,0.61503
33,33,30,20,5,1,0.39204
33,33,30,11,24,1,0.58869
33,33,30,21,5,1,0.37651
33,33,30,12,24,1,0.5125
33,33,30,15,43,1,0.12556
33,33,30,23,66,1,0.24572
33,33,30,13,24,1,0.52174
33,33,30,30,122,1,0.23681
33,33,30,22,5,1,0.31659
33,33,30,3,121,0,1
33,33,30,14,24,1,0.45875
33,33,30,4,121,0,1
33,33,30,24,66,1,0.23729
33,33,30,16,43,1,0.1153
33,33,30,15,24,1,0.4511
33,33,30,5,121,0,1
33,33,30,6,121,0,1
33,33,30,25,66,1,0.20979
33,33,30,16,24,1,0.4029
33,33,30,17,43,1,0.17934
33,33,30,7,121,0,1
33,33,30,26,66,1,0.19677
33,33,30,17,24,1,0.37143
33,33,30,18,43,1,0.1405
33,33,30,8,121,1,0.58863
33,33,30,18,24,1,0.37234
33,33,30,27,66,1,0.19663
33,33,30,9,121,1,0.55208
33,33,30,19,24,1,0.32598
33,33,30,19,43,1,0.17722
33,33,30,23,5,1,0.29403
33,33,30,10,121,1,0.48649
33,33,30,11,121,1,0.47162
33,33,30,28,66,1,0.22652
33,33,30,12,121,1,0.53119
33,33,30,20,43,1,0.17317
33,33,30,20,24,1,0.26688
33,33,30,30,82,1,0.23681
33,33,30,13,121,1,0.46995
33,33,30,3,81,0,1
33,33,30,21,43,1,0.19398
33,33,30,4,81,0,1
33,33,30,14,121,1,0.38095
33,33,30,5,81,0,1
33,33,30,21,24,1,0.29773
33,33,30,22,43,1,0.17978
33,33,30,6,81,0,1
33,33,30,15,121,1,0.36948
33,33,30,24,5,1,0.2547
33,33,30,7,81,0,1
33,33,30,23,43,1,0.15589
33,33,30,22,24,1,0.23302
33,33,30,16,121,1,0.37815
33,33,30,8,81,1,0.86465
33,33,30,24,43,1,0.21203
33,33,30,25,5,1,0.29769
33,33,30,23,24,1,0.26168
33,33,30,9,81,1,0.74592
33,33,30,17,121,1,0.32815
33,33,30,26,5,1,0.24143
33,33,30,25,43,1,0.12708
33,33,30,10,81,1,0.71706
33,33,30,24,24,1,0.2797
33,33,30,29,66,1,0.17784
33,33,30,27,5,1,0.22192
33,33,30,25,24,1,0.23966
33,33,30,18,121,1,0.32702
33,33,30,11,81,1,0.66944
33,33,30,26,24,1,0.22101
33,33,30,28,5,1,0.23138
33,33,30,26,43,1,0.18208
33,33,30,27,24,1,0.21803
33,33,30,12,81,1,0.67206
33,33,30,19,121,1,0.30664
33,33,30,27,43,1,0.19274
33,33,30,13,81,1,0.62752
33,33,30,20,121,1,0.26817
33,33,30,14,81,1,0.58545
33,33,30,21,121,1,0.22549
33,33,30,28,43,1,0.17493
33,33,30,28,24,1,0.18707
33,33,30,29,5,1,0.20888
33,33,30,15,81,1,0.54419
33,33,30,22,121,1,0.22896
33,33,30,16,81,1,0.50761
33,33,30,23,121,1,0.21656
33,33,30,17,81,1,0.46206
33,33,30,24,121,1,0.20827
33,33,30,25,121,1,0.19632
33,33,30,26,121,1,0.20913
33,33,30,29,24,1,0.20903
33,33,30,18,81,1,0.45683
33,33,30,30,66,1,0.23681
33,33,30,27,121,1,0.18623
33,33,30,29,43,1,0.20506
33,33,30,3,65,0,1
33,33,30,30,5,1,0.23681
33,33,30,4,65,0,1
33,33,30,3,4,0,1
33,33,30,19,81,1,0.41896
33,33,30,5,65,0,1
33,33,30,4,4,0,1
33,33,30,28,121,1,0.19866
33,33,30,5,4,0,1
33,33,30,6,65,0,1
33,33,30,6,4,0,1
33,33,30,7,4,1,0.75921
33,33,30,20,81,1,0.39095
33,33,30,7,65,1,0.78555
33,33,30,8,4,1,0.78167
33,33,30,9,4,1,0.74583
33,33,30,8,65,1,0.64756
33,33,30,10,4,1,0.73016
33,33,30,9,65,1,0.64133
33,33,30,21,81,1,0.35071
33,33,30,11,4,1,0.68076
33,33,30,29,121,1,0.20452
33,33,30,10,65,1,0.58482
33,33,30,22,81,1,0.34326
33,33,30,12,4,1,0.6566
33,33,30,11,65,1,0.5776
33,33,30,13,4,1,0.62306
33,33,30,12,65,1,0.53686
33,33,30,23,81,1,0.28121
33,33,30,14,4,1,0.60517
33,33,30,13,65,1,0.49057
33,33,30,15,4,1,0.56066
33,33,30,16,4,1,0.54758
33,33,30,30,24,1,0.23681
33,33,30,17,4,1,0.46645
33,33,30,3,23,0,1
33,33,30,4,23,0,1
33,33,30,14,65,1,0.47692
33,33,30,18,4,1,0.47191
33,33,30,5,23,0,1
33,33,30,24,81,1,0.24852
33,33,30,6,23,1,0.86402
33,33,30,30,43,1,0.23681
33,33,30,15,65,1,0.42125
33,33,30,3,42,0,1
33,33,30,19,4,1,0.4376
33,33,30,7,23,1,0.73481
33,33,30,4,42,1,0.51406
33,33,30,25,81,1,0.19911
33,33,30,5,42,1,0.47138
33,33,30,16,65,1,0.41259
33,33,30,8,23,1,0.68074
33,33,30,6,42,1,0.39216
33,33,30,20,4,1,0.39204
33,33,30,9,23,1,0.65337
33,33,30,26,81,1,0.19756
33,33,30,7,42,1,0.26429
33,33,30,8,42,1,0.29582
33,33,30,10,23,1,0.64138
33,33,30,21,4,1,0.37707
33,33,30,9,42,1,0.30518
33,33,30,17,65,1,0.37276
33,33,30,27,81,1,0.17639
33,33,30,10,42,1,0.22154
33,33,30,11,23,1,0.57267
33,33,30,30,121,1,0.23681
33,33,30,11,42,1,0.2
33,33,30,3,120,0,1
33,33,30,12,23,1,0.52439
33,33,30,18,65,1,0.37358
33,33,30,4,120,0,1
33,33,30,5,120,0,1
33,33,30,22,4,1,0.3084
33,33,30,13,23,1,0.52807
33,33,30,12,42,1,0.18182
33,33,30,6,120,0,1
33,33,30,28,81,1,0.17956
33,33,30,19,65,1,0.28966
33,33,30,13,42,1,0.15802
33,33,30,7,120,0,1
33,33,30,14,23,1,0.48111
33,33,30,8,120,1,0.66667
33,33,30,20,65,1,0.32523
33,33,30,14,42,1,0.14904
33,33,30,15,23,1,0.4511
33,33,30,9,120,1,0.73913
33,33,30,10,120,1,0.50476
33,33,30,23,4,1,0.32389
33,33,30,15,42,1,0.13551
33,33,30,16,23,1,0.44936
33,33,30,11,120,1,0.52097
33,33,30,16,42,1,0.18182
33,33,30,21,65,1,0.28571
33,33,30,17,23,1,0.35507
33,33,30,12,120,1,0.53725
33,33,30,17,42,1,0.18651
33,33,30,18,23,1,0.3779
33,33,30,18,42,1,0.11834
33,33,30,13,120,1,0.47404
33,33,30,29,81,1,0.1866
33,33,30,19,23,1,0.34435
33,33,30,22,65,1,0.23871
33,33,30,19,42,1,0.24013
33,33,30,14,120,1,0.36923
33,33,30,20,42,1,0.17687
33,33,30,20,23,1,0.28524
33,33,30,15,120,1,0.3993
33,33,30,21,42,1,0.12153
33,33,30,23,65,1,0.24572
33,33,30,24,4,1,0.2547
33,33,30,22,42,1,0.18476
33,33,30,16,120,1,0.38545
33,33,30,21,23,1,0.2987
33,33,30,23,42,1,0.16447
33,33,30,24,42,1,0.1458
33,33,30,25,4,1,0.25309
33,33,30,17,120,1,0.36077
33,33,30,24,65,1,0.18816
33,33,30,22,23,1,0.23366
33,33,30,25,42,1,0.12708
33,33,30,26,4,1,0.23384
33,33,30,26,42,1,0.18732
33,33,30,25,65,1,0.18879
33,33,30,18,120,1,0.31453
33,33,30,27,4,1,0.24665
33,33,30,27,42,1,0.19274
33,33,30,26,65,1,0.18074
33,33,30,23,23,1,0.21495
33,33,30,28,4,1,0.23138
33,33,30,28,42,1,0.17493
33,33,30,19,120,1,0.30821
33,33,30,27,65,1,0.1727
33,33,30,24,23,1,0.28054
33,33,30,30,81,1,0.23681
33,33,30,25,23,1,0.23898
33,33,30,20,120,1,0.27759
33,33,30,3,80,0,1
33,33,30,29,4,1,0.20888
33,33,30,26,23,1,0.26174
33,33,30,4,80,0,1
33,33,30,29,42,1,0.20506
33,33,30,5,80,0,1
33,33,30,28,65,1,0.22652
33,33,30,27,23,1,0.21803
33,33,30,6,80,0,1
33,33,30,7,80,0,1
33,33,30,8,80,1,0.78038
33,33,30,9,80,1,0.74058
33,33,30,21,120,1,0.2314
33,33,30,10,80,1,0.70236
33,33,30,11,80,1,0.6803
33,33,30,28,23,1,0.16828
33,33,30,12,80,1,0.65731
33,33,30,13,80,1,0.60457
33,33,30,30,42,1,0.23681
33,33,30,30,4,1,0.23681
33,33,30,3,41,0,1
33,33,30,29,65,1,0.17784
33,33,30,22,120,1,0.23154
33,33,30,3,3,0,1
33,33,30,4,41,1,0.54106
33,33,30,5,41,1,0.41129
33,33,30,4,3,0,1
33,33,30,14,80,1,0.58824
33,33,30,6,41,1,0.40924
33,33,30,5,3,0,1
33,33,30,7,41,1,0.37838
33,33,30,6,3,0,1
33,33,30,7,3,1,0.76751
33,33,30,8,41,1,0.32317
33,33,30,23,120,1,0.22801
33,33,30,15,80,1,0.54514
33,33,30,9,41,1,0.26061
33,33,30,8,3,1,0.77311
33,33,30,16,80,1,0.52971
33,33,30,10,41,1,0.23848
33,33,30,29,23,1,0.20903
33,33,30,24,120,1,0.20827
33,33,30,9,3,1,0.75229
33,33,30,11,41,1,0.23097
33,33,30,25,120,1,0.099379
33,33,30,10,3,1,0.71429
33,33,30,17,80,1,0.48465
33,33,30,12,41,1,0.21675
33,33,30,26,120,1,0.16594
33,33,30,13,41,1,0.20323
33,33,30,11,3,1,0.70079
33,33,30,18,80,1,0.45771
33,33,30,14,41,1,0.15865
33,33,30,27,120,1,0.18598
33,33,30,12,3,1,0.65065
33,33,30,19,80,1,0.4386
33,33,30,15,41,1,0.14385
33,33,30,16,41,1,0.13363
33,33,30,30,65,1,0.23681
33,33,30,13,3,1,0.6362
33,33,30,20,80,1,0.39567
33,33,30,17,41,1,0.19646
33,33,30,3,64,0,1
33,33,30,18,41,1,0.1581
33,33,30,28,120,1,0.19866
33,33,30,4,64,0,1
33,33,30,14,3,1,0.60946
33,33,30,30,23,1,0.23681
33,33,30,5,64,0,1
33,33,30,3,22,1,0.88161
33,33,30,19,41,1,0.17699
33,33,30,21,80,1,0.34532
33,33,30,15,3,1,0.57047
33,33,30,4,22,0,1
33,33,30,6,64,0,1
33,33,30,5,22,0,1
33,33,30,16,3,1,0.54849
33,33,30,20,41,1,0.17687
33,33,30,6,22,1,0.768
33,33,30,7,64,1,0.6689
33,33,30,22,80,1,0.34063
33,33,30,7,22,1,0.73183
33,33,30,17,3,1,0.46929
33,33,30,21,41,1,0.20236
33,33,30,8,64,1,0.64756
33,33,30,8,22,1,0.7154
33,33,30,22,41,1,0.18476
33,33,30,18,3,1,0.45455
33,33,30,23,41,1,0.20734
33,33,30,9,64,1,0.62857
33,33,30,9,22,1,0.67358
33,33,30,24,41,1,0.12093
33,33,30,23,80,1,0.26047
33,33,30,25,41,1,0.15878
33,33,30,10,64,1,0.58234
33,33,30,29,120,1,0.20452
33,33,30,10,22,1,0.64516
33,33,30,11,64,0,1
33,33,30,19,3,1,0.42968
33,33,30,26,41,1,0.18705
33,33,30,12,64,1,0.5293
33,33,30,27,41,1,0.19274
33,33,30,20,3,1,0.40449
33,33,30,11,22,1,0.59002
33,33,30,24,80,1,0.24852
33,33,30,13,64,1,0.4878
33,33,30,12,22,1,0.53719
33,33,30,21,3,1,0.38801
33,33,30,28,41,1,0.21438
33,33,30,13,22,1,0.53445
33,33,30,25,80,1,0.20839
33,33,30,14,64,1,0.47692
33,33,30,14,22,1,0.47937
33,33,30,26,80,1,0.19756
33,33,30,15,64,1,0.40037
33,33,30,22,3,1,0.3084
33,33,30,15,22,1,0.47238
33,33,30,30,120,1,0.23681
33,33,30,3,119,0,1
33,33,30,16,64,1,0.41053
33,33,30,29,41,1,0.20506
33,33,30,27,80,1,0.17639
33,33,30,4,119,0,1
33,33,30,16,22,1,0.44364
33,33,30,5,119,0,1
33,33,30,6,119,0,1
33,33,30,7,119,1,0.77628
33,33,30,8,119,1,0.66667
33,33,30,17,64,1,0.36786
33,33,30,17,22,1,0.37545
33,33,30,9,119,0,1
33,33,30,28,80,1,0.1856
33,33,30,10,119,0,1
33,33,30,11,119,1,0.49239
33,33,30,18,22,1,0.36859
33,33,30,18,64,1,0.37358
33,33,30,12,119,1,0.49412
33,33,30,23,3,1,0.31204
33,33,30,13,119,1,0.4594
33,33,30,19,22,1,0.37201
33,33,30,14,119,1,0.39545
33,33,30,19,64,1,0.31079
33,33,30,15,119,1,0.42029
33,33,30,16,119,1,0.38768
33,33,30,20,64,1,0.3145
33,33,30,30,41,1,0.23681
33,33,30,17,119,1,0.38095
33,33,30,3,40,0,1
33,33,30,4,40,0,1
33,33,30,18,119,1,0.31346
33,33,30,5,40,0,1
33,33,30,6,40,1,0.40268
33,33,30,20,22,1,0.29508
33,33,30,29,80,1,0.21922
33,33,30,7,40,1,0.39181
33,33,30,19,119,1,0.30821
33,33,30,8,40,1,0.3432
33,33,30,24,3,1,0.25731
33,33,30,21,64,1,0.28247
33,33,30,9,40,1,0.28528
33,33,30,20,119,1,0.28774
33,33,30,10,40,1,0.27273
33,33,30,25,3,1,0.27966
33,33,30,11,40,1,0.25
33,33,30,26,3,1,0.24133
33,33,30,12,40,1,0.23039
33,33,30,22,64,1,0.21865
33,33,30,21,22,1,0.27529
33,33,30,13,40,1,0.21346
33,33,30,21,119,1,0.23974
33,33,30,27,3,1,0.23624
33,33,30,14,40,1,0.22414
33,33,30,23,64,1,0.23602
33,33,30,22,119,1,0.19646
33,33,30,15,40,1,0.21074
33,33,30,22,22,1,0.25978
33,33,30,28,3,1,0.23138
33,33,30,24,64,1,0.18634
33,33,30,23,119,1,0.22801
33,33,30,16,40,1,0.19588
33,33,30,17,40,1,0.16996
33,33,30,25,64,1,0.18862
33,33,30,24,119,1,0.20795
33,33,30,23,22,1,0.27259
33,33,30,18,40,1,0.19118
33,33,30,26,64,1,0.17664
33,33,30,25,119,1,0.15023
33,33,30,19,40,1,0.18087
33,33,30,27,64,1,0.17087
33,33,30,24,22,1,0.2346
33,33,30,26,119,1,0.19095
33,33,30,20,40,1,0.17936
33,33,30,30,80,1,0.23681
33,33,30,3,132,0,1
33,33,30,25,22,1,0.29565
33,33,30,21,40,1,0.20236
33,33,30,28,64,1,0.22652
33,33,30,22,40,1,0.18476
33,33,30,4,132,1,0.67967
33,33,30,27,119,1,0.18407
33,33,30,26,22,1,0.26174
33,33,30,5,132,1,0.57402
33,33,30,23,40,1,0.15961
33,33,30,29,3,1,0.20888
33,33,30,6,132,1,0.47134
33,33,30,24,40,1,0.17516
33,33,30,27,22,1,0.21803
33,33,30,25,40,1,0.15878
33,33,30,7,132,1,0.47283
33,33,30,28,119,1,0.18568
33,33,30,26,40,1,0.18705
33,33,30,8,132,1,0.425
33,33,30,27,40,1,0.19499
33,33,30,9,132,1,0.31818
33,33,30,29,64,1,0.17784
33,33,30,10,132,1,0.44215
33,33,30,28,40,1,0.24209
33,33,30,28,22,1,0.16828
33,33,30,11,132,1,0.33831
33,33,30,29,119,1,0.20828
33,33,30,12,132,1,0.38132
33,33,30,13,132,1,0.31264
33,33,30,29,40,1,0.20506
33,33,30,14,132,1,0.34254
33,33,30,30,3,1,0.23681
33,33,30,15,132,1,0.32734
33,33,30,29,22,1,0.20903
33,33,30,3,2,0,1
33,33,30,4,2,0,1
33,33,30,16,132,1,0.34921
33,33,30,5,2,0,1
33,33,30,6,2,0,1
33,33,30,17,132,1,0.25769
33,33,30,7,2,0,1
33,33,30,18,132,1,0.24632
33,33,30,30,119,1,0.23681
33,33,30,8,2,1,0.77315
33,33,30,30,64,1,0.23681
33,33,30,3,118,0,1
33,33,30,9,2,1,0.77807
33,33,30,3,63,0,1
33,33,30,19,132,1,0.16697
33,33,30,4,118,0,1
33,33,30,10,2,1,0.72117
33,33,30,30,40,1,0.23681
33,33,30,4,63,0,1
33,33,30,5,118,0,1
33,33,30,5,63,0,1
33,33,30,6,118,0,1
33,33,30,20,132,1,0.28163
33,33,30,3,140,0,1
33,33,30,6,63,0,1
33,33,30,4,140,0,1
33,33,30,11,2,1,0.7045
33,33,30,7,118,0,1
33,33,30,7,63,1,0.66883
33,33,30,8,118,0,1
33,33,30,21,132,1,0.22566
33,33,30,5,140,0,1
33,33,30,8,63,0,1
33,33,30,9,118,0,1
33,33,30,9,63,1,0.57055
33,33,30,12,2,1,0.66667
33,33,30,10,118,0,1
33,33,30,6,140,1,0.40714
33,33,30,10,63,0,1
33,33,30,22,132,1,0.18121
33,33,30,11,118,1,0.41221
33,33,30,11,63,0,1
33,33,30,12,118,1,0.47482
33,33,30,12,63,1,0.66374
33,33,30,7,140,1,0.50746
33,33,30,23,132,1,0.28428
33,33,30,13,2,1,0.64029
33,33,30,13,118,1,0.46224
33,33,30,8,140,1,0.4669
33,33,30,24,132,1,0.16615
33,33,30,13,63,1,0.48944
33,33,30,14,118,1,0.47732
33,33,30,9,140,1,0.31908
33,33,30,25,132,1,0.2119
33,33,30,15,118,1,0.43665
33,33,30,14,2,1,0.59889
33,33,30,30,22,1,0.23681
33,33,30,10,140,1,0.38592
33,33,30,16,118,1,0.40569
33,33,30,15,2,1,0.58194
33,33,30,14,63,1,0.44015
33,33,30,3,21,1,0.92254
33,33,30,11,140,1,0.43529
33,33,30,15,63,1,0.3859
33,33,30,16,2,1,0.52319
33,33,30,26,132,1,0.15182
33,33,30,4,21,1,0.84758
33,33,30,17,118,1,0.38842
33,33,30,17,2,1,0.50667
33,33,30,16,63,1,0.35832
33,33,30,5,21,1,0.80137
33,33,30,18,118,1,0.34483
33,33,30,12,140,1,0.32168
33,33,30,18,2,1,0.46645
33,33,30,6,21,1,0.77368
33,33,30,17,63,1,0.35382
33,33,30,19,118,1,0.30435
33,33,30,27,132,1,0.15208
33,33,30,19,2,1,0.50593
33,33,30,13,140,1,0.32922
33,33,30,18,63,1,0.31261
33,33,30,7,21,1,0.72634
33,33,30,20,118,1,0.28333
33,33,30,20,2,1,0.37612
33,33,30,19,63,1,0.30237
33,33,30,28,132,1,0.20055
33,33,30,8,21,1,0.72449
33,33,30,21,118,1,0.25357
33,33,30,20,63,1,0.30236
33,33,30,21,2,1,0.39443
33,33,30,14,140,1,0.24464
33,33,30,9,21,1,0.69712
33,33,30,22,118,1,0.21154
33,33,30,10,21,1,0.6427
33,33,30,15,140,1,0.27519
33,33,30,21,63,1,0.23372
33,33,30,23,118,1,0.23006
33,33,30,11,21,1,0.63415
33,33,30,24,118,1,0.20615
33,33,30,16,140,1,0.27593
33,33,30,25,118,1,0.15023
33,33,30,12,21,1,0.54167
33,33,30,22,63,1,0.2205
33,33,30,17,140,1,0.27027
33,33,30,26,118,1,0.18953
33,33,30,13,21,1,0.53608
33,33,30,23,63,1,0.23602
33,33,30,27,118,1,0.18893
33,33,30,18,140,1,0.2447
33,33,30,22,2,1,0.31024
33,33,30,14,21,1,0.50397
33,33,30,24,63,1,0.18634
33,33,30,15,21,1,0.47619
33,33,30,25,63,1,0.18862
33,33,30,19,140,1,0.20101
33,33,30,26,63,1,0.17664
33,33,30,16,21,1,0.44828
33,33,30,27,63,1,0.21
33,33,30,28,118,1,0.18037
33,33,30,20,140,1,0.18574
33,33,30,17,21,1,0.38989
33,33,30,21,140,1,0.22735
33,33,30,22,140,1,0.24302
33,33,30,28,63,1,0.22652
33,33,30,18,21,1,0.36859
33,33,30,23,140,1,0.1717
33,33,30,23,2,1,0.31657
33,33,30,24,140,1,0.20144
33,33,30,29,132,1,0.20134
33,33,30,25,140,1,0.17974
33,33,30,26,140,1,0.19608
33,33,30,19,21,1,0.3468
33,33,30,27,140,1,0.21448
33,33,30,29,118,1,0.20828
33,33,30,28,140,1,0.20343
33,33,30,29,63,1,0.17821
33,33,30,24,2,1,0.25985
33,33,30,20,21,1,0.30313
33,33,30,29,140,1,0.21372
33,33,30,25,2,1,0.27927
33,33,30,26,2,1,0.24309
33,33,30,21,21,1,0.29382
33,33,30,27,2,1,0.23656
33,33,30,30,132,1,0.23681
33,33,30,3,131,0,1
33,33,30,4,131,1,0.76471
33,33,30,22,21,1,0.26439
33,33,30,30,118,1,0.23681
33,33,30,28,2,1,0.22691
33,33,30,3,117,0,1
33,33,30,5,131,1,0.49558
33,33,30,4,117,0,1
33,33,30,23,21,1,0.23765
33,33,30,6,131,1,0.56193
33,33,30,30,140,1,0.23681
33,33,30,5,117,0,1
33,33,30,30,63,1,0.23681
33,33,30,3,139,0,1
33,33,30,7,131,1,0.52174
33,33,30,6,117,0,1
33,33,30,4,139,1,0.6259
33,33,30,3,62,0,1
33,33,30,24,21,1,0.24607
33,33,30,5,139,1,0.52239
33,33,30,7,117,1,0.70157
33,33,30,8,131,1,0.47101
33,33,30,4,62,0,1
33,33,30,6,139,1,0.43158
33,33,30,25,21,1,0.2576
33,33,30,9,131,1,0.39481
33,33,30,8,117,0,1
33,33,30,7,139,1,0.45139
33,33,30,5,62,0,1
33,33,30,26,21,1,0.22253
33,33,30,9,117,1,0.60163
33,33,30,8,139,1,0.32075
33,33,30,6,62,0,1
33,33,30,10,131,1,0.41026
33,33,30,29,2,1,0.20888
33,33,30,9,139,1,0.2987
33,33,30,10,117,0,1
33,33,30,7,62,1,0.76844
33,33,30,11,131,1,0.38953
33,33,30,10,139,1,0.29491
33,33,30,11,117,0,1
33,33,30,8,62,0,1
33,33,30,27,21,1,0.20643
33,33,30,11,139,1,0.27666
33,33,30,12,117,1,0.49471
33,33,30,9,62,0,1
33,33,30,12,131,1,0.33721
33,33,30,12,139,1,0.23404
33,33,30,10,62,0,1
33,33,30,11,62,1,0.40057
33,33,30,13,139,1,0.28145
33,33,30,13,131,1,0.31878
33,33,30,12,62,1,0.48426
33,33,30,13,117,1,0.48611
33,33,30,13,62,1,0.46764
33,33,30,14,131,1,0.34622
33,33,30,14,139,1,0.21176
33,33,30,28,21,1,0.24054
33,33,30,15,131,1,0.30385
33,33,30,14,117,1,0.48567
33,33,30,15,139,1,0.21097
33,33,30,16,131,1,0.27112
33,33,30,14,62,1,0.46521
33,33,30,17,131,1,0.25427
33,33,30,16,139,1,0.19068
33,33,30,15,117,1,0.43444
33,33,30,18,131,1,0.29571
33,33,30,15,62,1,0.42883
33,33,30,17,139,1,0.20229
33,33,30,18,139,1,0.25402
33,33,30,19,131,1,0.27316
33,33,30,16,117,1,0.40468
33,33,30,30,2,1,0.23681
33,33,30,20,131,1,0.28163
33,33,30,19,139,1,0.19699
33,33,30,16,62,1,0.36158
33,33,30,3,1,0,1
33,33,30,20,139,1,0.2359
33,33,30,21,131,1,0.22521
33,33,30,4,1,0,1
33,33,30,22,131,1,0.18121
33,33,30,17,117,1,0.37311
33,33,30,21,139,1,0.22735
33,33,30,17,62,1,0.37158
33,33,30,23,131,1,0.2327
33,33,30,5,1,1,0.90547
33,33,30,22,139,1,0.24302
33,33,30,29,21,1,0.20903
33,33,30,24,131,1,0.16537
33,33,30,23,139,1,0.20117
33,33,30,6,1,0,1
33,33,30,25,131,1,0.20087
33,33,30,18,117,1,0.33605
33,33,30,24,139,1,0.20231
33,33,30,7,1,0,1
33,33,30,18,62,1,0.31271
33,33,30,25,139,1,0.17974
33,33,30,8,1,1,0.77401
33,33,30,26,131,1,0.13994
33,33,30,26,139,1,0.19608
33,33,30,19,117,1,0.30599
33,33,30,19,62,1,0.31317
33,33,30,9,1,1,0.75862
33,33,30,27,131,1,0.15208
33,33,30,27,139,1,0.21229
33,33,30,10,1,1,0.71014
33,33,30,28,139,1,0.20159
33,33,30,20,62,1,0.2651
33,33,30,20,117,1,0.28183
33,33,30,11,1,1,0.72885
33,33,30,28,131,1,0.17063
33,33,30,12,1,1,0.64
33,33,30,29,139,1,0.21372
33,33,30,13,1,1,0.63584
33,33,30,21,62,1,0.22297
33,33,30,21,117,1,0.24027
33,33,30,14,1,1,0.60685
33,33,30,30,21,1,0.23681
33,33,30,22,62,1,0.21395
33,33,30,15,1,1,0.58571
33,33,30,3,20,0,1
33,33,30,4,20,0,1
33,33,30,23,62,1,0.22812
33,33,30,16,1,1,0.55963
33,33,30,24,62,1,0.18634
33,33,30,17,1,1,0.5222
33,33,30,5,20,1,0.82418
33,33,30,25,62,1,0.17822
33,33,30,22,117,1,0.23471
33,33,30,6,20,1,0.77473
33,33,30,26,62,1,0.17664
33,33,30,18,1,1,0.48624
33,33,30,29,131,1,0.20134
33,33,30,19,1,1,0.50529
33,33,30,7,20,1,0.73538
33,33,30,27,62,1,0.18953
33,33,30,20,1,1,0.39819
33,33,30,23,117,1,0.22256
33,33,30,21,1,1,0.40313
33,33,30,8,20,1,0.69378
33,33,30,24,117,1,0.20615
33,33,30,28,62,1,0.22652
33,33,30,9,20,1,0.67123
33,33,30,25,117,1,0.19225
33,33,30,30,139,1,0.23681
33,33,30,10,20,1,0.64019
33,33,30,26,117,1,0.18953
33,33,30,3,138,0,1
33,33,30,4,138,1,0.58859
33,33,30,22,1,1,0.31024
33,33,30,5,138,1,0.42308
33,33,30,27,117,1,0.18621
33,33,30,11,20,1,0.63252
33,33,30,29,62,1,0.17738
33,33,30,6,138,1,0.39462
33,33,30,30,131,1,0.23681
33,33,30,3,130,0,1
33,33,30,4,130,0,1
33,33,30,7,138,1,0.3391
33,33,30,5,130,0,1
33,33,30,12,20,1,0.58422
33,33,30,6,130,1,0.52174
33,33,30,8,138,1,0.41161
33,33,30,7,130,1,0.52459
33,33,30,13,20,1,0.56461
33,33,30,8,130,1,0.34528
33,33,30,28,117,1,0.18037
33,33,30,14,20,1,0.52883
33,33,30,9,138,1,0.38596
33,33,30,15,20,1,0.47601
33,33,30,9,130,1,0.39941
33,33,30,10,138,1,0.31234
33,33,30,23,1,1,0.31278
33,33,30,16,20,1,0.45349
33,33,30,10,130,1,0.37465
33,33,30,11,138,1,0.38418
33,33,30,12,138,1,0.23747
33,33,30,11,130,1,0.26923
33,33,30,17,20,1,0.44364
33,33,30,13,138,1,0.22523
33,33,30,30,62,1,0.23681
33,33,30,18,20,1,0.36597
33,33,30,12,130,1,0.34642
33,33,30,14,138,1,0.21327
33,33,30,3,61,0,1
33,33,30,15,138,1,0.20862
33,33,30,13,130,1,0.31947
33,33,30,4,61,0,1
33,33,30,19,20,1,0.38231
33,33,30,5,61,0,1
33,33,30,16,138,1,0.19149
33,33,30,6,61,0,1
33,33,30,29,117,1,0.20455
33,33,30,14,130,1,0.3176
33,33,30,7,61,1,0.65435
33,33,30,17,138,1,0.2659
33,33,30,8,61,1,0.56881
33,33,30,24,1,1,0.27526
33,33,30,9,61,0,1
33,33,30,18,138,1,0.19861
33,33,30,10,61,1,0.54988
33,33,30,15,130,1,0.23632
33,33,30,11,61,1,0.48918
33,33,30,25,1,1,0.27966
33,33,30,20,20,1,0.31447
33,33,30,16,130,1,0.22198
33,33,30,12,61,1,0.49903
33,33,30,17,130,1,0.28475
33,33,30,13,61,1,0.45895
33,33,30,18,130,1,0.29299
33,33,30,19,138,1,0.19463
33,33,30,26,1,1,0.24309
33,33,30,14,61,1,0.38589
33,33,30,19,130,1,0.28793
33,33,30,15,61,1,0.38447
33,33,30,21,20,1,0.29291
33,33,30,20,138,1,0.2359
33,33,30,27,1,1,0.23688
33,33,30,20,130,1,0.25592
33,33,30,16,61,1,0.34981
33,33,30,21,130,1,0.22521
33,33,30,21,138,1,0.17476
33,33,30,17,61,1,0.38258
33,33,30,22,130,1,0.18121
33,33,30,22,138,1,0.24302
33,33,30,23,130,1,0.26115
33,33,30,28,1,1,0.21615
33,33,30,18,61,1,0.28933
33,33,30,22,20,1,0.30251
33,33,30,24,130,1,0.16383
33,33,30,23,138,1,0.20783
33,33,30,25,130,1,0.20087
33,33,30,19,61,1,0.30237
33,33,30,24,138,1,0.19714
33,33,30,26,130,1,0.13994
33,33,30,20,61,1,0.2662
33,33,30,23,20,1,0.2519
